tract,total_pixels,frac_veg,mean_patch_size,edge_density
17031491400,2723225,0.13262069788577882,17.267798230934737,0.15584556707481628
17031500100,7365979,0.07872680603623768,12.78129201472306,0.10887809093360165
17031500200,5675306,0.05786102106212423,11.201357620412061,0.060800537377030416
17031500300,2249080,0.08449810589218702,13.067661417864265,0.10676494295029662
17031510100,6597701,0.04352970830293765,9.130667005786227,0.061608488727132794
17031510200,5660594,0.12640705198076385,23.434171742975042,0.12315021218579775
17031510300,8591113,0.1071212775341216,15.56017516569728,0.137003366108239
17031520100,8623183,0.053199265282900754,8.114819924998232,0.05463996076052367
17031520200,3385465,0.026840921409614336,6.88245095811558,0.03645435450340606
17031520300,2663902,0.06019966199957806,8.336764400083178,0.10121361412972843
17031520400,2016293,0.04583113664531891,6.66491164803462,0.08118102973322237
17031520500,3409074,0.08086066773557864,7.022826862325487,0.10953701420497286
17031520600,4014017,0.06732233570510539,5.904538204383071,0.11894504410947121
17031530100,1966076,0.2027958227454076,14.453418400638006,0.2506299736594439
17031530200,4228454,0.28477358391506685,20.211692431643083,0.3524657055284368
17031530300,3635324,0.16356423801564868,23.24870972786988,0.19580111069357498
17031530400,3646075,0.157505536775848,21.75456473975301,0.19381436056365464
17031530501,4238757,0.2699564990396949,19.5513181950211,0.3383002048713863
17031530502,3169415,0.29542076376870813,26.623190878330348,0.24321121341315916
17031530503,4600755,0.24882676864992812,33.97308365729887,0.1847271120750246
17031530600,3124648,0.2427364618350611,16.9315563889633,0.2196112168298204
17031540101,10741358,0.2717359387891177,18.856111994004937,0.2410169911563565
17031540102,14742846,0.19297257802190976,26.075955748237902,0.09592199345131382
17031550100,23667199,0.09552304858720291,7.23777676753448,0.1349842161466986
17031550200,15557491,0.07025663714026896,6.655687692954093,0.07175088057316026
17031560100,2746785,0.08638535597070757,5.354318981857569,0.1114003405407708
17031560200,3918297,0.17325792302114923,10.818223829936418,0.19636403561863494
17031560300,2850452,0.12962716088536133,13.111529044391611,0.17243599754352124
17031560400,944809,0.06325722976813303,17.358698809178044,0.10340271718808426
17031560700,2078882,0.07657192664133895,6.417415843579923,0.11621837951519509
17031560800,3671424,0.06936954162744483,12.429721815519766,0.1190751682877944
17031560900,3666290,0.12208690529117991,21.057866014301844,0.1604397598039228
17031561000,3691186,0.10363389978180455,21.1261942895013,0.14526074141430745
17031561100,3673894,0.09015012409176748,15.613897793701678,0.13504308282762334
17031570100,5565066,0.014706204742225878,3.8272072577628133,0.02313670359242876
17031570200,6901052,0.043726376790089394,4.3832142234617395,0.06267442438512576
17031570300,2724280,0.07749754063458969,17.184193390851377,0.1147509884580055
17031570400,1289075,0.0657479200201695,15.443513119533527,0.06972430768964787
17031570500,1179003,0.07792176949507337,20.851112119836586,0.06273229170425432
